ASV,taxonomy,RB1903_J2_1128_Sedna_18S_1L_Sterivex,RB1903_J2_1128_Sedna_18S_10L_Prefilter,RB1903_J2_1128_Darya_18S_1L_Sterivex,RB1903_J2_1130_Sedna_18S_1L_Sterivex,RB1903_J2_1131_Sedna_18S_1L_Sterivex,RB1903_J2_1131_Sedna_18S_10L_Prefilter,RB1903_J2_1131_Darya_18S_1L_Sterivex,RB1903_J2_1131_Darya_18S_10L_Prefilter,RB1903_J2_1133_Sedna_18S_1L_Sterivex,RB1903_J2_1133_Sedna_18S_10L_Prefilter,RB1903_J2_1133_Darya_18S_10L_Prefilter,RB1903_J2_1134_Sedna_18S_1L_Sterivex,RB1903_J2_1134_Sedna_18S_10L_Prefilter,RB1903_J2_1134_Darya_18S_1L_Sterivex,RB1903_J2_1134_Darya_18S_10L_Prefilter,RB1903_J2_1135_Sedna_18S_1L_Sterivex,RB1903_J2_1135_Darya_18S_1L_Sterivex,RB1903_J2_1135_Darya_18S_10L_Prefilter,RB1903_J2_1136_Sedna_18S_1L_Sterivex,RB1903_J2_1136_Sedna_18S_10L_Prefilter,RB1903_J2_1136_Darya_18S_1L_Sterivex,RB1903_J2_1136_Darya_18S_10L_Prefilter,RB1903_J2_1137_Sedna_18S_1L_Sterivex,RB1903_J2_1137_Sedna_18S_10L_Prefilter,RB1903_J2_1137_Darya_18S_10L_Prefilter,PCRBlankAA18S,Lab_extraction_ctl_18S_10L_Prefilter,RB1903_Postcruise_ctl_Sedna_18S_1L_Sterivex,RB1903_Postcruise_ctl_Sedna_18S_10L_Prefilter,RB1903_Postcruise_ctl_Darya_18S_1L_Sterivex,RB1903_Postcruise_ctl_Darya_18S_10L_Prefilter,RB1903_Precruise_ctl_Sedna_18S_1L_Sterivex,RB1903_Precruise_ctl_Sedna_18S_10L_Prefilter,RB1903_Precruise_ctl_Darya_18S_1L_Sterivex,RB1903_Precruise_ctl_Darya_18S_10L_Prefilter,Lab_extraction_ctl_18S_1L_Sterivex,RB1903_J2_1128_Darya_18S_10L_Prefilter,RB1903_J2_1130_Sedna_18S_10L_Prefilter,RB1903_J2_1133_Darya_18S_1L_Sterivex,RB1903_J2_1135_Sedna_18S_10L_Prefilter,RB1903_J2_1137_Darya_18S_1L_Sterivex,,
58ed796d8e96776192a0eeefd17ebde0,d__Eukaryota; c__Bigyra; o__Thraustochytrida; f__Thraustochytriaceae,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
58ef2a44385e69140d1ee1f182f82619,d__Eukaryota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
58f0ac9b34d8402fb2d41bc6a90806f2,d__Bacteria; s__uncultured bacterium,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
58f269e1cec513d51d7864fe058ba6ef,d__Eukaryota; s__uncultured eukaryote,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
58f7195e2e5b374f2a21c23c032ddceb,d__Bacteria; p__Proteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,,
58f86bdffd540a99c17cc1b343357288,d__Eukaryota; p__Cercozoa; s__uncultured Cercozoa,0,0,0,0,0,0,0,0,10,12,12,5,5,5,0,23,0,21,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,,
58f96c4aae2333448b1b84e43de6a360,d__Unassigned,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,,
58f972d6e92c9ed37abe36cf2540c686,d__Eukaryota; s__uncultured eukaryote,795,632,0,1277,0,0,0,0,25,171,169,170,156,116,156,12,487,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,2609,0,475,0,,
58fbc1fc69e0be7e00c091eb57f8f092,d__Eukaryota; s__uncultured eukaryote,0,0,0,0,11,25,8,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
58fd52b1a5ef261353d712e27cb3d806,d__Eukaryota; k__Metazoa; p__Cnidaria; c__Hydrozoa; o__Anthoathecata,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
58fdb5432a9926b9abd15f54a910c6b5,d__Eukaryota; p__Imbricatea; o__Thaumatomonadida; f__Thaumatomastigidae; g__Thaumatomastix; s__Thaumatomastix sp. CC002-Boundary Bay,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
590019af2fd0851c699ca74364140e9b,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,,
59012c3aa2992483da04cfec0f82c7a5,d__Eukaryota; s__uncultured eukaryote,0,0,0,0,0,0,0,0,0,0,0,19,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
59032d9464ab0efb8372c773daea3d41,d__Unassigned,0,0,0,0,0,0,0,0,9,0,5,4,0,0,0,0,0,0,0,0,0,0,47,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
59060baeb14ff862fcda5c320a6e613e,d__Eukaryota,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5907da556cc2bd32b41fb874ab30dcf2,d__Eukaryota; s__uncultured eukaryote,0,0,0,0,0,0,0,0,3,8,0,16,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
590985d07ad3e817dec6c85b57bca92a,d__Eukaryota,0,0,0,0,0,0,0,0,0,0,0,18,55,33,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
590ce25eedb458105674571fe7550696,d__Eukaryota; c__Dinophyceae,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
590ed45fc1c192b0073e9c145581e6e5,d__Eukaryota; s__uncultured eukaryote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5910561cc42d11cddd3f8a49d52aae3d,d__Unassigned,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5911d34b032eaf764dca8f8d2adb8b4d,d__Eukaryota; s__uncultured eukaryote,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
591216d75dcbab43ab1f5632f4adf83c,d__Eukaryota; s__uncultured marine eukaryote,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,,
59146038ba58dcb3e75a444148ec1b7b,d__Eukaryota; s__uncultured eukaryote,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,38,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,,
5914c00abb8687951ef66801fd90958e,d__Eukaryota; s__uncultured eukaryote,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5917b58f77c69a011c12a38d9cb986ad,d__Eukaryota,0,0,0,0,0,0,0,0,0,6,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5918ba79d29cb2cda516507f01de8713,d__Eukaryota; p__Euglenozoa; c__Kinetoplastea; o__Parabodonida; g__Procryptobia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,,
591d515f4322872fbd264acc31294d76,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
591f9ca27d391c94ecb4bcd1a41e004b,d__Eukaryota; s__uncultured eukaryote,0,0,14,0,0,62,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,216,0,0,0,,
5920cddea5555461c671ad3c766efc89,d__Eukaryota; s__uncultured eukaryote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5920da24060ad611f0ac8f1ac7495fd4,d__Eukaryota; s__uncultured eukaryote,115,361,333,51,0,0,0,0,0,91,56,0,53,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,,
59219408b232028d7fb955e9a5651e84,d__No_hits,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5923c1563c040719354a50c30e0637f8,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,
5925fc7eb9a13b1eea283795f21515d2,d__Eukaryota; k__Metazoa; p__Arthropoda; c__Hexanauplia; o__Cyclopoida; f__Cyclopidae,0,0,0,0,0,290,0,0,0,98,523,0,0,778,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
592625fec262d7e9010a021a3614f12d,d__Eukaryota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,,
5926a54c1bdd5b1e6511223a4d64bb5f,d__Eukaryota; s__uncultured eukaryote,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,50,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
59280f5988d52fcd6cb107738de0fcc9,d__Eukaryota; s__uncultured eukaryote,0,0,0,0,0,30,6,0,0,19,28,12,0,0,0,0,22,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,43,0,0,,
5929635161e8e2b59647cb850ceccfa9,d__Bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
592bd97d293accb855c14f51f760901e,d__Eukaryota; p__Euglenozoa; o__Diplonemea; f__Diplonemidae; g__Diplonema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,,
592ea6914816fe73f8596d0186377bea,d__Eukaryota; s__uncultured eukaryote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
593087f4126e24ca5a555704b93a7b9e,d__Eukaryota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,,
5930c5ae5f8ff59ea9ebbc854735cf32,d__Eukaryota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5930fb241aee3ec87d7187f6f6a83cc6,d__Eukaryota; s__uncultured eukaryote,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5931265981920561188fdeefa5376512,d__Eukaryota; s__uncultured eukaryote,0,0,0,0,0,13,0,25,0,0,0,0,0,0,0,8,11,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
59314aa246e5196d8ba5a168731451df,d__Archaea; s__uncultured archaeon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
593239a061a88860d78efd9fcd5ad127,d__Eukaryota; p__Cercozoa; o__Cercomonadida; f__Cercomonadidae; g__Massisteria; s__Massisteria sp. diva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,,
593255fc7d3728c23d005e4d4a5d1c1c,d__Eukaryota; s__uncultured eukaryote,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,,
5932ab8c023a238f0aa73f432a8b4c88,d__No_hits,0,0,0,0,0,0,0,0,4,3,13,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5933ad4cad0666888e4b2a3162ffcb5e,d__Eukaryota; p__Apicomplexa; c__Conoidasida; o__Eugregarinorida; f__Lecudinidae,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
593b2540febfb8b8e8a7664a13b342a9,d__Eukaryota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,,
593d7ea2c685fd9f094bb10c00ffa201,d__Bacteria,0,0,0,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
59400ad25143b0ffa63057b9756e17bf,d__Eukaryota; k__Metazoa; p__Cnidaria; c__Hydrozoa; o__Leptothecata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,,
5941e3d6e7ee00492c85d32053bdf5c2,d__Eukaryota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,0,,
5942036b95b849da2edd48c58cc9c41c,d__Archaea; s__uncultured archaeon,0,0,0,0,0,0,0,0,0,0,0,21,3,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
59426f57ab57eb78a435171258272314,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,,
59446d788749792ae22501dcd440476d,d__Eukaryota,0,0,0,0,0,0,0,0,0,0,0,0,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5944e9b9dd23b3548d56065b42a555a3,d__Eukaryota; s__uncultured eukaryote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5945c08b33989db9a69be81c41975887,d__Eukaryota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,,
5945eaa0fada2db2be05cb26b190aa2e,d__Eukaryota; s__uncultured eukaryote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,,
594662f057233b417d962dce803f1b21,d__Unassigned,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
594b1459a0d7eee79c89981fd6956d51,d__Eukaryota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,,
594bbb1bd024836762bb0d9516214266,d__Eukaryota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,,
594f851ea48cb4f578c89fc19832ae00,d__Eukaryota; c__Oomycota; o__Peronosporales; f__Peronosporaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,,
595005c98ed47aaa30a7590c0c0b88bb,d__Eukaryota,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
59510c660ea6abea87cbe7b639b6b14f,d__Eukaryota; k__Metazoa; p__Annelida; c__Polychaeta; f__Paraonidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,0,,
595279a0ad3edf9531bd7f2c94521f42,d__Eukaryota,0,0,0,0,0,0,0,0,26,48,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
59538eb530233d2a5c4a3c7649d45827,d__Eukaryota,0,0,0,0,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5953d275a3e5e5bf73b10ee902ef276b,d__Eukaryota; s__uncultured eukaryote,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
59557d63cac58e8e069b398b114d8217,d__Bacteria; s__uncultured bacterium,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,0,0,0,,
5956cea34dc1568a42051617b320812f,d__Eukaryota; s__uncultured eukaryote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,,
595b1025c77cb894aa57e7ab19798817,d__Eukaryota; p__Euglenozoa; o__Diplonemea; f__Diplonemidae; g__Diplonema; s__Diplonema sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,20,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,,
595b4ca65d163318a969e60122a02916,d__Eukaryota; s__uncultured eukaryote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
595eecabced27baf1bea79cd05eef49d,d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; s__uncultured delta proteobacterium,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,,
5960e3e938099ddf96662723d6120563,d__Eukaryota; s__uncultured eukaryote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5960f84ab28d00e05d27725dd5815f61,d__Bacteria,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,14,9,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
59628efc4f4285e1b98afc1910c32a6b,d__Eukaryota; p__Euglenozoa; o__Diplonemea; f__Diplonemidae; g__Diplonema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,202,0,0,0,0,62,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5965b8c8bfc62be6f1b2d09816e5db96,d__Eukaryota; s__uncultured eukaryote,0,0,0,0,0,0,0,0,21,44,45,0,0,13,0,102,45,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,,
59693d2496a1ca699401b26e28146a85,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,,
596a90674663dbba32da7fc7ceeab799,d__Unassigned,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
596abf42c3f73ac7ac02fc331610664b,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
596cdc2a127635c2fec18d6b567e269b,d__Eukaryota; k__Metazoa; p__Porifera; c__Demospongiae,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
596fee6c25b960a1d89f0b6d24fa9578,d__Eukaryota,89,49,0,150,82,335,130,174,0,34,0,0,0,0,0,50,28,51,0,90,254,101,67,142,336,0,0,0,0,0,0,0,0,0,0,0,0,451,0,223,17,,
59700c46a264b15b31a9ced2b806ea39,d__Eukaryota; k__Metazoa; p__Arthropoda; c__Hexanauplia; o__Harpacticoida; f__Miraciidae,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5970401e19923bdd55ff5aad02ae695b,d__Eukaryota; s__uncultured eukaryote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,,
5971e3d8f8b3bb05482ee8a7dbf120b4,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5972162cafe8cd511cc3a602c7b5f5bd,d__Eukaryota; c__Polycystinea; o__Collodaria; f__Sphaerozoidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,,
5973b6a1ade0c7245f86657c71fae8e9,d__Bacteria; s__uncultured bacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,
5974a3548780d456389fcc74dc980950,d__Archaea; s__uncultured archaeon,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,25,0,37,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,,
5975911d8d9efcf7d5dd402528a38cde,d__Eukaryota; k__Metazoa; p__Nemertea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
597758f61a97acf0acbeee734a7f6c57,d__Eukaryota; s__uncultured eukaryote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5977d41edb2ed2b36ddb0ed4b51b996a,d__Bacteria,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
597801659df5914480577fceea9f62ec,d__Bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
597ed0bfbaa64876ff61e666465cdd31,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
597f3d31983fb0c784e0e8ba9a728ecc,d__Eukaryota; c__Polycystinea; o__Collodaria; f__Sphaerozoidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6319,0,0,0,,
5980f86a82c898b021131559d811dd47,d__Eukaryota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
59821814b8972ec765f95603d10ae4b3,d__Eukaryota; c__Dinophyceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,,
59824e6dab427d38e941352f227beff2,d__Eukaryota,0,23,0,19,22,12,86,8,106,190,310,296,45,95,39,54,56,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,298,25,14,,
5984013bbb384d363e1d2ecfe58db697,d__Archaea; s__uncultured archaeon,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5984dfde84a09ac17c93bed871661c62,d__Eukaryota; s__uncultured eukaryote,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
598753c18d66065a2776abdc598a95e2,d__Eukaryota; s__uncultured eukaryote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,,
5987f4eebbfc9bc13022ec96e5c3b7b0,d__Eukaryota; s__uncultured eukaryote,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5987fd722b81f406163709398eaa5a7a,d__Eukaryota; s__uncultured eukaryote,0,0,0,0,8,51,261,0,16,58,35,0,97,43,23,46,66,47,0,0,0,0,532,58,143,0,0,0,0,0,0,0,0,0,0,0,0,71,0,116,0,,
59886a90ca812e57524a665523c15e98,d__Bacteria; s__uncultured bacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
